Ingrediente_original,Ingrediente_limpio,Es_valido
redwith,ingrediente_basura,0
redã‚,ingrediente_basura,0
reese's,ingrediente_basura,0
reese'sbutter,butter,1
reference,ingrediente_basura,0
refined,ingrediente_basura,0
refinedbarleyflour,ingrediente_basura,0
refinedbean,ingrediente_basura,0
refinedceleryseed,ingrediente_basura,0
refinedflour,ingrediente_basura,0
refinedoil,ingrediente_basura,0
refinedsoyabean,ingrediente_basura,0
refinedsoybeanoil,ingrediente_basura,0
refiner,ingrediente_basura,0
refiner's,ingrediente_basura,0
refiners,ingrediente_basura,0
refiners',ingrediente_basura,0
refining,ingrediente_basura,0
reformed,ingrediente_basura,0
refracta,ingrediente_basura,0
refreeze,ingrediente_basura,0
refresh,ingrediente_basura,0
regano,ingrediente_basura,0
regato,ingrediente_basura,0
reggae,egg,1
reggian,egg,1
reggiano,egg,1
reggiano.caesar,egg,1
regia,ingrediente_basura,0
registered,ingrediente_basura,0
reground,ingrediente_basura,0
regrounddurum,ingrediente_basura,0
regroundflour,ingrediente_basura,0
regualtor,ingrediente_basura,0
regular,ingrediente_basura,0
regularly,ingrediente_basura,0
regulate,ingrediente_basura,0
regulation,ingrediente_basura,0
regulatirs,ingrediente_basura,0
regulatoer,ingrediente_basura,0
regulator,ingrediente_basura,0
regulator-lactic,ingrediente_basura,0
regulator-sodium,ingrediente_basura,0
regulatorcitric,ingrediente_basura,0
regulators,ingrediente_basura,0
regulatorsodium,ingrediente_basura,0
regulatory,ingrediente_basura,0
rehydrate,ingrediente_basura,0
rehydrated,ingrediente_basura,0
rehydratedandprotein,ingrediente_basura,0
rehydratedandprotein*,ingrediente_basura,0
rehydratedandproteins,ingrediente_basura,0
rehydratedextract,ingrediente_basura,0
rehydratedmarrowfat,ingrediente_basura,0
rehydratedprotein,ingrediente_basura,0
rehydratedprotein*,ingrediente_basura,0
rehydratedsoyaandwheatprotein*,ingrediente_basura,0
rehydratedsoyamince,ingrediente_basura,0
rehydratedsoyaprotein,ingrediente_basura,0
rehydratedsoyaprotein*,ingrediente_basura,0
rehydratedwheatprotein*,ingrediente_basura,0
rehydratedwholewheatcouscous,ingrediente_basura,0
reindeer,ingrediente_basura,0
reishi,ingrediente_basura,0
related,ingrediente_basura,0
relative,ingrediente_basura,0
relax,ingrediente_basura,0
release,ingrediente_basura,0
relish,ingrediente_basura,0
rely,ingrediente_basura,0
remain,ingrediente_basura,0
remain.,ingrediente_basura,0
remain.contains,ingrediente_basura,0
remaining,ingrediente_basura,0
remains,ingrediente_basura,0
remember,ingrediente_basura,0
remove,ingrediente_basura,0
removed,ingrediente_basura,0
rennet,ingrediente_basura,0
rennet*,ingrediente_basura,0
rennet.,ingrediente_basura,0
rennet.allergy,ingrediente_basura,0
rennet.cheddar,ingrediente_basura,0
rennet.extra,ingrediente_basura,0
rennet.medium,ingrediente_basura,0
rennet.red,ingrediente_basura,0
rennet.sundried,ingrediente_basura,0
rennetpackaged,ingrediente_basura,0
repair,ingrediente_basura,0
replaced,ingrediente_basura,0
replacer,ingrediente_basura,0
replacers,ingrediente_basura,0
represent,ingrediente_basura,0
reproduced,ingrediente_basura,0
republic,ingrediente_basura,0
require,ingrediente_basura,0
required,ingrediente_basura,0
required.,ingrediente_basura,0
rescueâ®,ingrediente_basura,0
reserve,ingrediente_basura,0
residual,ingrediente_basura,0
residus,ingrediente_basura,0
resin,ingrediente_basura,0
resinate,ingrediente_basura,0
resinous,ingrediente_basura,0
resist,ingrediente_basura,0
respect,ingrediente_basura,0
responsibly,ingrediente_basura,0
restructuredflour,ingrediente_basura,0
results,ingrediente_basura,0
reticula,ingrediente_basura,0
reticulata,ingrediente_basura,0
retinol,ingrediente_basura,0
retinyl,ingrediente_basura,0
retorta,ingrediente_basura,0
reverse,ingrediente_basura,0
revitalift,ingrediente_basura,0
revitalise,ingrediente_basura,0
rewarewa,ingrediente_basura,0
reydrated,ingrediente_basura,0
rg,ingrediente_basura,0
rhabarbarum,ingrediente_basura,0
rhammoides,ingrediente_basura,0
rhamnoides,ingrediente_basura,0
rhamnosus,ingrediente_basura,0
rhamnosus.,ingrediente_basura,0
rheum,ingrediente_basura,0
rhizome,ingrediente_basura,0
rhizome/root,root,1
rhizopus,ingrediente_basura,0
rhizopus-culture,ingrediente_basura,0
rhododendron,ingrediente_basura,0
rhubab,ingrediente_basura,0
rhubarb,ingrediente_basura,0
rhubarb*,ingrediente_basura,0
rhubarb.,ingrediente_basura,0
rhubard,ingrediente_basura,0
rhuharb,ingrediente_basura,0
rhus,ingrediente_basura,0
ri**,ingrediente_basura,0
riazhenka,ingrediente_basura,0
rib,ingrediente_basura,0
ribe,ingrediente_basura,0
ribes,ingrediente_basura,0
riblets,ingrediente_basura,0
riboflavin,ingrediente_basura,0
riboflavin-',ingrediente_basura,0
riboflavin.,ingrediente_basura,0
riboflavin.ingredients,ingrediente_basura,0
riboflavin.milk,milk,1
riboflavin.the,ingrediente_basura,0
riboflavincereal,ingrediente_basura,0
riboflavine,ingrediente_basura,0
riboflavins,ingrediente_basura,0
riboflavins.,ingrediente_basura,0
riboflavins.buttercreamcontains,butter,1
riboflavins.contains,ingrediente_basura,0
ribonucleotide,ingrediente_basura,0
ribonucleotides,ingrediente_basura,0
ribonucleotide},ingrediente_basura,0
ribotide,ingrediente_basura,0
ribs,ingrediente_basura,0
ribwort,ingrediente_basura,0
rican,ingrediente_basura,0
rice*,rice,1
rice**,rice,1
rice*.,rice,1
rice.,rice,1
rice.citrus,rice,1
rice.milk,rice,1
rice.pitted,rice,1
rice.ã‚,rice,1
ricebran,rice,1
ricechocolate,rice,1
riceflour,rice,1
riceorganically,rice,1
ricerice,rice,1
ricewheat,rice,1
rice{},rice,1
rich,ingrediente_basura,0
rich-extract,ingrediente_basura,0
riche,ingrediente_basura,0
richmond,ingrediente_basura,0
ricinoleate,ingrediente_basura,0
ricinus,ingrediente_basura,0
ricola's,ingrediente_basura,0
ricotta,ingrediente_basura,0
ricotta*,ingrediente_basura,0
riesling,ingrediente_basura,0
rigati,ingrediente_basura,0
rigatoni,ingrediente_basura,0
rillettes,ingrediente_basura,0
rind,ingrediente_basura,0
rind.,ingrediente_basura,0
rind.filled,ingrediente_basura,0
rindpork,pork,1
rinds,ingrediente_basura,0
ring,ingrediente_basura,0
ring.,ingrediente_basura,0
ringens,ingrediente_basura,0
rings,ingrediente_basura,0
rings*,ingrediente_basura,0
rinicus,ingrediente_basura,0
rioja,ingrediente_basura,0
ripe,ingrediente_basura,0
ripened,ingrediente_basura,0
ripening,ingrediente_basura,0
ripple,ingrediente_basura,0
rippleâ®,ingrediente_basura,0
rise,ingrediente_basura,0
rising,ingrediente_basura,0
riso,ingrediente_basura,0
risotto,ingrediente_basura,0
rituals,ingrediente_basura,0
ritz,ingrediente_basura,0
river,ingrediente_basura,0
riverrock,ingrediente_basura,0
rmc,ingrediente_basura,0
roast,ingrediente_basura,0
roastbarleymalt,ingrediente_basura,0
roasted,ingrediente_basura,0
roasted#,ingrediente_basura,0
roasted*,ingrediente_basura,0
roasted.,ingrediente_basura,0
roastedalmond.,ingrediente_basura,0
roastedalmondbutter,butter,1
roastedalmondpieces,ingrediente_basura,0
roastedalmonds,ingrediente_basura,0
roastedalmonds#,ingrediente_basura,0
roastedalmonds*,ingrediente_basura,0
roastedalmonds.,ingrediente_basura,0
roastedalmondsandhazelnuts,ingrediente_basura,0
roastedalmonds{vegetable,ingrediente_basura,0
roastedbarleymalt,ingrediente_basura,0
roastedbeans,ingrediente_basura,0
roastedbeans*,ingrediente_basura,0
roastedbutter,butter,1
roastedbutter*,butter,1
roastedcashew,ingrediente_basura,0
roastedcashewbutter,butter,1
roastedfines,ingrediente_basura,0
roastedflour,ingrediente_basura,0
roastedhazelnut,ingrediente_basura,0
roastedhazelnut.,ingrediente_basura,0
roastedhazelnuthalves,ingrediente_basura,0
roastedhazelnutkernels,ingrediente_basura,0
roastedhazelnutpieces,ingrediente_basura,0
roastedhazelnuts,ingrediente_basura,0
roastedhazelnuts#,ingrediente_basura,0
roastedhazelnuts*,ingrediente_basura,0
roastedhazelnuts.,ingrediente_basura,0
roastedhazelnuts.packaged,nuts,1
roastedmacadamianuts,ingrediente_basura,0
roastedmalt,ingrediente_basura,0
roastednuts,ingrediente_basura,0
roastedoil,ingrediente_basura,0
roastedpaste,ingrediente_basura,0
roastedpeanut,ingrediente_basura,0
roastedpeanutflour,ingrediente_basura,0
roastedpeanutpaste,ingrediente_basura,0
roastedpeanutpieces,ingrediente_basura,0
roastedpeanuts,ingrediente_basura,0
roastedpeanuts.,ingrediente_basura,0
roastedpeanutsin,nuts,1
roastedpeanutswhole,nuts,1
roastedpeanutswith,nuts,1
roastedpecan,ingrediente_basura,0
roastedpecannuts,ingrediente_basura,0
roastedpecans,ingrediente_basura,0
roastedpieces,ingrediente_basura,0
roastedpistachio,ingrediente_basura,0
roastedsalted,ingrediente_basura,0
roastedsesame,ingrediente_basura,0
roastedsoybeanpowder,ingrediente_basura,0
roastedsoybeans,ingrediente_basura,0
roastedwalnuts,ingrediente_basura,0
roastedwheat,ingrediente_basura,0
roastedwheatgerm,ingrediente_basura,0
roastedwhole,ingrediente_basura,0
roastedwith,ingrediente_basura,0
roasted{vegetable,ingrediente_basura,0
roastedã‚,ingrediente_basura,0
roasthazelnutpieces,ingrediente_basura,0
roasting,ingrediente_basura,0
roasting.,ingrediente_basura,0
roasting.made,ingrediente_basura,0
roastmalt,ingrediente_basura,0
robin,ingrediente_basura,0
robusta,ingrediente_basura,0
rocher,ingrediente_basura,0
rochester,ingrediente_basura,0
rock,ingrediente_basura,0
rocket,ingrediente_basura,0
rocket*,ingrediente_basura,0
rocket.,ingrediente_basura,0
rocket.ingredients,ingrediente_basura,0
rocket.to,ingrediente_basura,0
rocks,ingrediente_basura,0
rocoto,ingrediente_basura,0
rod,ingrediente_basura,0
rodda's,ingrediente_basura,0
roe,ingrediente_basura,0
roes,ingrediente_basura,0
rogan,ingrediente_basura,0
roll,ingrediente_basura,0
roll-on,ingrediente_basura,0
rolled,ingrediente_basura,0
rolled*,ingrediente_basura,0
rolledbarley,ingrediente_basura,0
rolleddemerara,ingrediente_basura,0
rolledflakes,ingrediente_basura,0
rolledoatflakes,ingrediente_basura,0
rolledoats,ingrediente_basura,0
rolledoats*,ingrediente_basura,0
rolledoats.,ingrediente_basura,0
rolledoatsgluten,ingrediente_basura,0
rolledoats{},ingrediente_basura,0
rolledwheat,ingrediente_basura,0
rolled{},ingrediente_basura,0
rolledã‚,ingrediente_basura,0
roller,ingrediente_basura,0
rolling,ingrediente_basura,0
rolls,ingrediente_basura,0
rolo,ingrediente_basura,0
rolos,ingrediente_basura,0
roma,ingrediente_basura,0
romaine,ingrediente_basura,0
roman,ingrediente_basura,0
romana,ingrediente_basura,0
romanesco,ingrediente_basura,0
romano,ingrediente_basura,0
rondnoir,ingrediente_basura,0
roof,ingrediente_basura,0
rooibos,ingrediente_basura,0
rooibos*,ingrediente_basura,0
rooibos.,ingrediente_basura,0
root*,root,1
root.,root,1
roots,root,1
roots.,root,1
rootsâ¿,root,1
rootsâ€,root,1
rootâ¿,root,1
rootâ€,root,1
rootâ€ .,root,1
rootâ€ .â€ from,root,1
rope,ingrediente_basura,0
roquefort,ingrediente_basura,0
roqueforti,ingrediente_basura,0
roquetfort,ingrediente_basura,0
roquito,ingrediente_basura,0
roquitoâ®,ingrediente_basura,0
roquittoâ®,ingrediente_basura,0
rosa,ingrediente_basura,0
rosa-sinensis,ingrediente_basura,0
rosaeodora,ingrediente_basura,0
rosalina,ingrediente_basura,0
rosanna,ingrediente_basura,0
rose,ingrediente_basura,0
rosebud,ingrediente_basura,0
rosecoco,ingrediente_basura,0
rosehip,ingrediente_basura,0
rosehip*,ingrediente_basura,0
rosehips,ingrediente_basura,0
rosehips*,ingrediente_basura,0
roselle,ingrediente_basura,0
rosemary,ingrediente_basura,0
rosemary*,ingrediente_basura,0
rosemary.,ingrediente_basura,0
rosemary.allergy,ingrediente_basura,0
rosemary.cooked,ingrediente_basura,0
rosemary.packaged,ingrediente_basura,0
rosemary.prepared,ingrediente_basura,0
rosemary.seasoned,ingrediente_basura,0
rosemary.vegetables,ingrediente_basura,0
rosemary.â€ certified,ingrediente_basura,0
rosemarygreen,ingrediente_basura,0
rosemarysea,ingrediente_basura,0
rosemarysweet,ingrediente_basura,0
rosemary},ingrediente_basura,0
rosemaryâ€,ingrediente_basura,0
roses,ingrediente_basura,0
roseship,ingrediente_basura,0
roseum,ingrediente_basura,0
rosewater,ingrediente_basura,0
rosewood,ingrediente_basura,0
rosin,ingrediente_basura,0
rosins,ingrediente_basura,0
rosins.,ingrediente_basura,0
rosmarinus,ingrediente_basura,0
rosso,ingrediente_basura,0
rosso.,ingrediente_basura,0
roswellia,ingrediente_basura,0
rosy,ingrediente_basura,0
rosã©,ingrediente_basura,0
rotisserie,ingrediente_basura,0
rotundifolia,ingrediente_basura,0
rotundus,ingrediente_basura,0
rouge,ingrediente_basura,0
roule,ingrediente_basura,0
roulette,ingrediente_basura,0
round,ingrediente_basura,0
round-grain,ingrediente_basura,0
rounds,ingrediente_basura,0
roussillon,ingrediente_basura,0
rowanberry,ingrediente_basura,0
royal,ingrediente_basura,0
rrganic,ingrediente_basura,0
rspca,ingrediente_basura,0
rspo,ingrediente_basura,0
rspo-certified,ingrediente_basura,0
rspo-sg,ingrediente_basura,0
rspo-sustainable,ingrediente_basura,0
rub,ingrediente_basura,0
rubbed,ingrediente_basura,0
rubber,ingrediente_basura,0
rubbish,ingrediente_basura,0
rubens,ingrediente_basura,0
rubia,ingrediente_basura,0
rubiginosa,ingrediente_basura,0
rubus,ingrediente_basura,0
ruby,ingrediente_basura,0
ruddlesâ®,ingrediente_basura,0
rules,ingrediente_basura,0
rum,ingrediente_basura,0
rum*,ingrediente_basura,0
rumen,ingrediente_basura,0
rump,ingrediente_basura,0
runner,ingrediente_basura,0
runny,ingrediente_basura,0
ruscus,ingrediente_basura,0
rusk,ingrediente_basura,0
ruskfortified,ingrediente_basura,0
rusks,ingrediente_basura,0
ruskwheat,ingrediente_basura,0
russia**,ingrediente_basura,0
rustlers,ingrediente_basura,0
rutabaga,ingrediente_basura,0
rutaecarpa,ingrediente_basura,0
rutland,ingrediente_basura,0
rwanda,ingrediente_basura,0
rye,ingrediente_basura,0
rye.,ingrediente_basura,0
rye^.,ingrediente_basura,0
ryeandwheatbran,ingrediente_basura,0
ryeandwheatsourdough,ingrediente_basura,0
ryebran,ingrediente_basura,0
ryecrumb,ingrediente_basura,0
ryeflakes,ingrediente_basura,0
ryeflour,ingrediente_basura,0
ryeflour*,ingrediente_basura,0
ryegrains,ingrediente_basura,0
ryemeal,ingrediente_basura,0
ryesourdough,ingrediente_basura,0
s,ingrediente_basura,0
s.,ingrediente_basura,0
s.processed,ingrediente_basura,0
s.thermophilus,ingrediente_basura,0
saaz,ingrediente_basura,0
sabdariffa,ingrediente_basura,0
saccharide,ingrediente_basura,0
saccharin,ingrediente_basura,0
saccharin.,ingrediente_basura,0
saccharins,ingrediente_basura,0
saccharins.,ingrediente_basura,0
saccharomyces,ingrediente_basura,0
saccharomyces/,ingrediente_basura,0
saccharomyces/silver,ingrediente_basura,0
saccharose,ingrediente_basura,0
saccharum,ingrediente_basura,0
sachet,ingrediente_basura,0
sachets,ingrediente_basura,0
sacra,ingrediente_basura,0
sae,ingrediente_basura,0
safe,ingrediente_basura,0
safety,ingrediente_basura,0
safety-,ingrediente_basura,0
safflower,ingrediente_basura,0
safflower*,ingrediente_basura,0
safflower.,ingrediente_basura,0
safflower.allergy,ingrediente_basura,0
safflowerorange,ingrediente_basura,0
safflowers,ingrediente_basura,0
safflowerspace,ingrediente_basura,0
saffron,ingrediente_basura,0
saffron.,ingrediente_basura,0
saflower,ingrediente_basura,0
safâ¿ower,ingrediente_basura,0
sage,ingrediente_basura,0
sage*,ingrediente_basura,0
sage.,ingrediente_basura,0
sage.allergy,ingrediente_basura,0
sage.breadcrumb,bread,1
sage.breadcrumbs,bread,1
sage.filled,ingrediente_basura,0
sage.flour,ingrediente_basura,0
sage.hot,ingrediente_basura,0
sage.packaged,ingrediente_basura,0
sage.wheatflour,ingrediente_basura,0
sagenocellara,ingrediente_basura,0
sago,ingrediente_basura,0
sainbury's,ingrediente_basura,0
sainsbury's,ingrediente_basura,0
sainsbury's.,ingrediente_basura,0
sainsburys,ingrediente_basura,0
saint,ingrediente_basura,0
saint-fã©licien,ingrediente_basura,0
saint-marcellin,ingrediente_basura,0
sake,ingrediente_basura,0
saki,ingrediente_basura,0
sal,ingrediente_basura,0
sal/,ingrediente_basura,0
sal/sea,ingrediente_basura,0
sal/shea,ingrediente_basura,0
salad,ingrediente_basura,0
saladchicken,chicken,1
salam,ingrediente_basura,0
salami,ingrediente_basura,0
salami.,ingrediente_basura,0
salami.pork,pork,1
salami.ã‚,ingrediente_basura,0
salanovaâ®,ingrediente_basura,0
salar,ingrediente_basura,0
salata,ingrediente_basura,0
salchichã_n,ingrediente_basura,0
sale,ingrediente_basura,0
salicornia,ingrediente_basura,0
salicylate,ingrediente_basura,0
salicylate*,ingrediente_basura,0
salicylate**,ingrediente_basura,0
salicylateâº,ingrediente_basura,0
salicylic,ingrediente_basura,0
salicyloyl,ingrediente_basura,0
salix,ingrediente_basura,0
salmiak,ingrediente_basura,0
salmo,ingrediente_basura,0
salmon,ingrediente_basura,0
salmon*,ingrediente_basura,0
salmonfish,fish,1
salmongoody,ingrediente_basura,0
salsa,ingrediente_basura,0
salsa.tortilla,ingrediente_basura,0
salsiccia,ingrediente_basura,0
salt,ingrediente_basura,0
salt*,ingrediente_basura,0
salt**,ingrediente_basura,0
salt**.**permitted,ingrediente_basura,0
salt**.+,ingrediente_basura,0
salt**approved,ingrediente_basura,0
salt*.,ingrediente_basura,0
salt*.*,ingrediente_basura,0
salt*.*approved,ingrediente_basura,0
salt*.*non-organic.,ingrediente_basura,0
salt*.*permitted,ingrediente_basura,0
salt.,ingrediente_basura,0
salt.*prepared,ingrediente_basura,0
salt.alcohol,ingrediente_basura,0
salt.allergy,ingrediente_basura,0
salt.batter,ingrediente_basura,0
salt.bechamel,ingrediente_basura,0
salt.belgian,ingrediente_basura,0
salt.british,ingrediente_basura,0
salt.buttered,butter,1
salt.candied,ingrediente_basura,0
salt.caramel,ingrediente_basura,0
salt.caramelised,ingrediente_basura,0
salt.cherry,ingrediente_basura,0
salt.chicken,chicken,1
salt.chocolate,ingrediente_basura,0
salt.chorizo,ingrediente_basura,0
salt.cocoa,ingrediente_basura,0
salt.contain,ingrediente_basura,0
salt.contains,ingrediente_basura,0
salt.cooked,ingrediente_basura,0
salt.dark,ingrediente_basura,0
salt.dijon,ingrediente_basura,0
salt.dried,ingrediente_basura,0
salt.filled,ingrediente_basura,0
salt.fish,fish,1
salt.fortified,ingrediente_basura,0
salt.g,ingrediente_basura,0
salt.galaxy,ingrediente_basura,0
salt.gluten,ingrediente_basura,0
salt.grana,ingrediente_basura,0
salt.ingredients,ingrediente_basura,0
salt.kalamata,ingrediente_basura,0
salt.kentish,ingrediente_basura,0
salt.ketjap,ingrediente_basura,0
salt.lemon,ingrediente_basura,0
salt.margarine,ingrediente_basura,0
salt.may,ingrediente_basura,0
salt.mayonnaise,ingrediente_basura,0
salt.milk,milk,1
salt.mixed,ingrediente_basura,0
salt.moroccan,ingrediente_basura,0
salt.mussels,ingrediente_basura,0
salt.n/a,ingrediente_basura,0
salt.noneingredients,ingrediente_basura,0
salt.of,ingrediente_basura,0
salt.organic,ingrediente_basura,0
salt.packaged,ingrediente_basura,0
salt.packed,ingrediente_basura,0
salt.peri,ingrediente_basura,0
salt.pink,ingrediente_basura,0
salt.pitted,ingrediente_basura,0
salt.pork,pork,1
salt.potato,potato,1
salt.prepared,ingrediente_basura,0
salt.quick,ingrediente_basura,0
salt.raspberry,ingrediente_basura,0
salt.red,ingrediente_basura,0
salt.reduced,ingrediente_basura,0
salt.roast,ingrediente_basura,0
salt.semi,ingrediente_basura,0
salt.shortcrust,ingrediente_basura,0
salt.skipjack,ingrediente_basura,0
salt.smoked,ingrediente_basura,0
salt.soy,ingrediente_basura,0
salt.spices,ingrediente_basura,0
salt.spicy,ingrediente_basura,0
salt.spinach,ingrediente_basura,0
salt.sriracha,ingrediente_basura,0
salt.strawberry,ingrediente_basura,0
salt.stuffed,ingrediente_basura,0
salt.sweet,ingrediente_basura,0
salt.sweetcorn,ingrediente_basura,0
salt.toffee,ingrediente_basura,0
salt.tomato,tomato,1
salt.vegetable,ingrediente_basura,0
salt.wasabi,ingrediente_basura,0
salt.wensleydale,ingrediente_basura,0
salt.wheat,ingrediente_basura,0
salt.white,ingrediente_basura,0
salt.wholegrain,ingrediente_basura,0
salt.wholemealwheatflour,ingrediente_basura,0
salt.worcester,ingrediente_basura,0
salt.ã‚,ingrediente_basura,0
salt.ã‚ã‚,ingrediente_basura,0
salt/sel,ingrediente_basura,0
salt\\u,ingrediente_basura,0
saltadditives,ingrediente_basura,0
saltaire,ingrediente_basura,0
saltallergy,ingrediente_basura,0
saltbelgian,ingrediente_basura,0
saltcadbury,ingrediente_basura,0
saltcheese,cheese,1
saltchewy,ingrediente_basura,0
saltchicken,chicken,1
saltcolouring,ingrediente_basura,0
saltcooked,ingrediente_basura,0
saltdoes,ingrediente_basura,0
saltdressed,ingrediente_basura,0
saltduck,ingrediente_basura,0
salted,ingrediente_basura,0
salted#,ingrediente_basura,0
salted*,ingrediente_basura,0
saltedalmondswith,ingrediente_basura,0
saltedbean,ingrediente_basura,0
saltedbeans,ingrediente_basura,0
saltedbutter,butter,1
saltedbutter#,butter,1
saltedbuttercaramel,butter,1
saltedbutterwith,butter,1
saltedcaramel,ingrediente_basura,0
saltedcaramelised,ingrediente_basura,0
saltedeggyolk,egg,1
saltedfillets,ingrediente_basura,0
saltedisigny,ingrediente_basura,0
saltedpeanuts,ingrediente_basura,0
saltedsalmo,ingrediente_basura,0
saltedwith,ingrediente_basura,0
saltencased,ingrediente_basura,0
saltferrero,ingrediente_basura,0
saltflour,ingrediente_basura,0
saltfortified,ingrediente_basura,0
saltfortifiedwheatflour,ingrediente_basura,0
saltgarlicparsleyfor,ingrediente_basura,0
saltglucose,ingrediente_basura,0
saltgolden,ingrediente_basura,0
saltgreek,ingrediente_basura,0
saltlamb,lamb,1
saltmature,ingrediente_basura,0
saltmcvitie's,ingrediente_basura,0
saltmilk,milk,1
saltmilk**,milk,1
saltmilkchocolate,milk,1
saltnaturalcheesemade,cheese,1
saltoat,ingrediente_basura,0
saltoriginal,ingrediente_basura,0
saltpeanuts,ingrediente_basura,0
saltpopcorn,ingrediente_basura,0
saltpotato,potato,1
saltpotatoes,potato,1
saltprawn,ingrediente_basura,0
saltprepared,ingrediente_basura,0
saltquinoa,ingrediente_basura,0
saltrice,rice,1
salts,ingrediente_basura,0
saltsalt,ingrediente_basura,0
saltsat,ingrediente_basura,0
saltshortbread,bread,1
saltshorties,ingrediente_basura,0
saltspeculoos,ingrediente_basura,0
saltsugar,ingrediente_basura,0
saltsulphites,ingrediente_basura,0
saltsweet,ingrediente_basura,0
saltthe,ingrediente_basura,0
salttuna,ingrediente_basura,0
saltturkey,ingrediente_basura,0
saltwheat,ingrediente_basura,0
saltwheatflour,ingrediente_basura,0
saltwholegrainoats,ingrediente_basura,0
saltwholemealwheatflour,ingrediente_basura,0
saltyogurt,ingrediente_basura,0
saltyorkie,ingrediente_basura,0
salt},ingrediente_basura,0
saltâ®,ingrediente_basura,0
saltâ€,ingrediente_basura,0
salvia,ingrediente_basura,0
sambal,ingrediente_basura,0
sambar,ingrediente_basura,0
sambucus,ingrediente_basura,0
same,ingrediente_basura,0
samosa,ingrediente_basura,0
samosas,ingrediente_basura,0
samosaswheat,ingrediente_basura,0
samphire,ingrediente_basura,0
san,ingrediente_basura,0
sancerre,ingrediente_basura,0
sancho,ingrediente_basura,0
sanctum,ingrediente_basura,0
sandal,ingrediente_basura,0
sandalwood,ingrediente_basura,0
sandalwool,ingrediente_basura,0
sandwich,ingrediente_basura,0
sango,ingrediente_basura,0
sansho,ingrediente_basura,0
santa,ingrediente_basura,0
santalum,ingrediente_basura,0
santo,ingrediente_basura,0
sao,ingrediente_basura,0
sap,ingrediente_basura,0
sapientum,ingrediente_basura,0
sapin,ingrediente_basura,0
sapindus,ingrediente_basura,0
saponaria,ingrediente_basura,0
saponified,ingrediente_basura,0
saponifying,ingrediente_basura,0
sapote,ingrediente_basura,0
sarcosinate,ingrediente_basura,0
sarcosinate*,ingrediente_basura,0
sardina,ingrediente_basura,0
sardine,ingrediente_basura,0
sardinefillets,ingrediente_basura,0
sardines,ingrediente_basura,0
sardinesfillets,ingrediente_basura,0
sardinian,ingrediente_basura,0
sarmientoi,ingrediente_basura,0
saronno,ingrediente_basura,0
sarsaparilla,ingrediente_basura,0
sass,ingrediente_basura,0
sat,ingrediente_basura,0
satay,ingrediente_basura,0
satisfy,ingrediente_basura,0
sativa,ingrediente_basura,0
sativa.,ingrediente_basura,0
sativas,ingrediente_basura,0
sativum,ingrediente_basura,0
sativus,ingrediente_basura,0
satrch,ingrediente_basura,0
satsuma,ingrediente_basura,0
saturated,ingrediente_basura,0
satvus,ingrediente_basura,0
sauce,ingrediente_basura,0
sauce*,ingrediente_basura,0
sauce.,ingrediente_basura,0
sauce.smoked,ingrediente_basura,0
sauceanchovies,ingrediente_basura,0
sauceanchovy,ingrediente_basura,0
saucecontains,ingrediente_basura,0
saucecows'milk,milk,1
saucefish,fish,1
saucemalt,ingrediente_basura,0
saucenaturally,ingrediente_basura,0
sauces,ingrediente_basura,0
saucesoy,ingrediente_basura,0
saucesoybean,ingrediente_basura,0
saucewater,ingrediente_basura,0
sauceã‚,ingrediente_basura,0
saucy,ingrediente_basura,0
sauerkraut,ingrediente_basura,0
sausage,ingrediente_basura,0
sausage*,ingrediente_basura,0
sausageingredients,ingrediente_basura,0
sausagemeat,ingrediente_basura,0
sausages,ingrediente_basura,0
sauteed,ingrediente_basura,0
sautã©,ingrediente_basura,0
sautã©ed,ingrediente_basura,0
sauvignon,ingrediente_basura,0
savoiardi,ingrediente_basura,0
savoiardo,ingrediente_basura,0
savory,ingrediente_basura,0
savory*,ingrediente_basura,0
savoury,ingrediente_basura,0
savoy,ingrediente_basura,0
scaa,ingrediente_basura,0
scaldedflakes*,ingrediente_basura,0
scallions,ingrediente_basura,0
scallop,ingrediente_basura,0
scallopmollusc.,ingrediente_basura,0
scallops,ingrediente_basura,0
scamorza,ingrediente_basura,0
scampi,ingrediente_basura,0
scaremix,ingrediente_basura,0
scarlet,ingrediente_basura,0
scartchings,ingrediente_basura,0
scavengers,ingrediente_basura,0
scent,ingrediente_basura,0
scented,ingrediente_basura,0
schiacciata,ingrediente_basura,0
schidigera,ingrediente_basura,0
schinus,ingrediente_basura,0
schinziophyton,ingrediente_basura,0
schisandra,ingrediente_basura,0
schnapps,ingrediente_basura,0
schnuller-minis,ingrediente_basura,0
schoenanthus,ingrediente_basura,0
schoenathus,ingrediente_basura,0
scicilian,ingrediente_basura,0
sclarea,ingrediente_basura,0
sclerocarya,ingrediente_basura,0
sclerotium,ingrediente_basura,0
scolymus,ingrediente_basura,0
scomber,ingrediente_basura,0
scombrus,ingrediente_basura,0
scombus,ingrediente_basura,0
scone,ingrediente_basura,0
scoparium,ingrediente_basura,0
scorbic,ingrediente_basura,0
scorpion,ingrediente_basura,0
scotch,ingrediente_basura,0
scotland,ingrediente_basura,0
scotland/faroe,ingrediente_basura,0
scots,ingrediente_basura,0
scott's,ingrediente_basura,0
scottish,ingrediente_basura,0
scottish.,ingrediente_basura,0
scottishmussels-molluscs-,ingrediente_basura,0
scottishoatflakes,ingrediente_basura,0
